order_id,customer_id,product_id,order_date,ship_date,region,ship_mode,quantity,unit_price,discount,sales_amount
ORD000846,CUST00381,PROD0028,26-09-2024,03-10-2024,North America,First Class,4,21.47,0.15,73
ORD001497,CUST00026,PROD0014,26-03-2024,29-03-2024,North America,,9,6.03,0.1,48.84
ORD001239,CUST00696,PROD0086,09-06-2023,12-06-2023,Europe,Standard Class,4,118.96,0.2,380.67
ORD002399,CUST00228,PROD0103,14-06-2023,19-06-2023,North America,Standard Class,7,350.94,0,2456.58
ORD002147,CUST00221,PROD0047,28-09-2022,01-10-2022,Latin America,Standard Class,7,41.92,0.05,278.77
ORD000418,CUST00319,PROD0091,11-10-2024,17-10-2024,North America,Standard Class,6,595.15,0.15,3035.26
ORD001615,CUST00498,PROD0066,26-03-2023,31-03-2023,Europe,Standard Class,2,339.91,0.1,611.84
ORD001412,CUST00620,PROD0085,29-03-2023,02-04-2023,Latin America,Second Class,4,174.68,0,698.72
ORD000797,CUST00792,PROD0073,02-11-2023,04-11-2023,Asia Pacific,Second Class,4,171.97,0.05,653.49
ORD001890,CUST00880,PROD0088,06-09-2024,10-09-2024,Europe,Second Class,7,409.08,0.05,2720.38
ORD003034,CUST00768,PROD0112,11-07-2022,13-07-2022,Latin America,First Class,6,229.22,0,1375.32
ORD002568,CUST00633,PROD0004,06-02-2024,07-02-2024,Europe,Standard Class,8,503.13,0.15,3421.28
ORD003059,CUST00813,PROD0016,13-10-2023,14-10-2023,Europe,Standard Class,2,100.98,0,201.96
ORD002973,CUST00097,PROD0103,22-05-2023,25-05-2023,Asia Pacific,Second Class,3,350.94,0,1052.82
ORD000463,CUST00448,PROD0064,31-10-2023,03-11-2023,Asia Pacific,Second Class,8,562.27,0.05,4273.25
ORD002743,CUST00353,PROD0088,13-03-2024,16-03-2024,Europe,Second Class,4,409.08,0.1,1472.69
ORD000583,CUST00501,PROD0091,20-12-2023,25-12-2023,Europe,Same Day,7,595.15,0.2,3332.84
ORD000983,CUST00540,PROD0029,09-04-2022,13-04-2022,North America,Standard Class,9,159.41,0,1434.69
ORD002273,CUST00330,PROD0017,18-11-2023,20-11-2023,North America,Second Class,2,257.88,0,515.76
ORD003112,CUST00297,PROD0066,29-10-2024,04-11-2024,North America,First Class,10,339.91,0,3399.1
ORD000513,CUST00433,PROD0070,18-09-2024,21-09-2024,,Standard Class,2,289.02,0.2,462.43
ORD001851,CUST00126,PROD0034,09-09-2022,16-09-2022,Europe,Standard Class,2,552.82,0,1105.64
ORD002941,CUST00490,PROD0083,14-07-2023,17-07-2023,Europe,Standard Class,7,14.31,0,100.17
ORD001331,CUST00581,PROD0088,07-04-2024,09-04-2024,Asia Pacific,First Class,9,409.08,0,3681.72
ORD002846,CUST00649,PROD0028,10-07-2023,17-07-2023,Latin America,Standard Class,5,21.47,0.15,91.25
ORD002252,CUST00280,PROD0041,12-01-2022,15-01-2022,North America,Standard Class,4,204.65,,818.6
ORD000145,CUST00605,PROD0043,17-09-2022,23-09-2022,North America,Second Class,4,470.55,0.1,1693.98
ORD001130,CUST00040,PROD0075,28-02-2024,03-03-2024,North America,Standard Class,9,112.08,0.15,857.41
ORD002372,CUST00242,PROD0085,24-02-2022,01-03-2022,North America,Standard Class,1,174.68,0.1,157.21
ORD001280,CUST00777,PROD0012,29-05-2024,05-06-2024,Latin America,Standard Class,10,250.39,0.05,2378.7
ORD002660,CUST00903,PROD0002,27-03-2024,30-03-2024,North America,Standard Class,2,368.56,0.05,700.26
ORD002629,CUST00639,PROD0037,25-04-2023,27-04-2023,Europe,Same Day,5,517.48,0,2587.4
ORD000183,CUST00339,PROD0109,20-09-2023,26-09-2023,Europe,Same Day,3,15.42,0,46.26
ORD001349,CUST00874,PROD0066,23-11-2023,29-11-2023,Asia Pacific,First Class,1,339.91,0.2,271.93
ORD000665,CUST00458,PROD0075,09-10-2023,14-10-2023,Latin America,Same Day,5,112.08,0.1,504.36
ORD002427,CUST00105,PROD0065,14-02-2022,18-02-2022,North America,Second Class,8,47.55,0.05,361.38
ORD003100,CUST00189,PROD0078,22-05-2022,26-05-2022,North America,Standard Class,5,324.59,0,1622.95
ORD001431,CUST00614,PROD0051,29-05-2022,31-05-2022,Asia Pacific,First Class,9,222.91,0,2006.19
ORD002886,CUST00669,PROD0053,22-08-2024,27-08-2024,Europe,Second Class,2,457.67,0,915.34
ORD002151,CUST00106,PROD0104,17-12-2022,18-12-2022,North America,Second Class,9,256.59,0.1,2078.38
ORD001283,CUST00523,PROD0006,25-08-2022,26-08-2022,Asia Pacific,Standard Class,8,111.99,0,895.92
ORD001826,CUST00291,PROD0015,19-04-2022,23-04-2022,Asia Pacific,Second Class,5,208.86,0.15,887.66
ORD002060,CUST00505,PROD0056,20-09-2024,27-09-2024,Europe,Standard Class,2,35.09,0,70.18
ORD002048,CUST00233,PROD0008,21-03-2022,27-03-2022,Europe,Second Class,6,508.54,0,3051.24
ORD000239,CUST00064,PROD0074,17-08-2024,21-08-2024,North America,Standard Class,10,76.23,0,762.3
ORD000260,CUST00081,PROD0030,25-10-2024,31-10-2024,Europe,Second Class,4,360.73,0.05,1370.77
ORD001927,CUST00557,PROD0011,25-11-2023,26-11-2023,Asia Pacific,Same Day,2,168.15,0.2,269.04
ORD001169,CUST00384,PROD0033,27-04-2023,02-05-2023,Latin America,First Class,1,336.59,0,336.59
ORD002114,CUST00845,PROD0076,19-08-2023,20-08-2023,Latin America,Standard Class,3,393.52,0,1180.56
ORD000768,CUST00317,PROD0066,28-05-2024,31-05-2024,Europe,Standard Class,6,339.91,0,2039.46
ORD000214,CUST00205,PROD0051,11-03-2024,17-03-2024,Latin America,Standard Class,9,222.91,0.15,1705.26
ORD000991,CUST00017,PROD0030,21-02-2024,25-02-2024,Europe,Standard Class,1,360.73,0.1,324.66
ORD000176,CUST00240,PROD0074,13-07-2022,16-07-2022,Asia Pacific,Standard Class,2,76.23,0.05,144.84
ORD000974,CUST00028,PROD0029,05-05-2024,06-05-2024,Europe,Standard Class,3,159.41,0,478.23
ORD001750,CUST00255,PROD0084,09-07-2022,12-07-2022,Latin America,Second Class,4,435.65,0.2,1394.08
ORD000438,CUST00680,PROD0067,28-12-2023,29-12-2023,North America,First Class,3,40.64,0,121.92
ORD002819,CUST00685,PROD0113,02-11-2023,03-11-2023,Latin America,Standard Class,4,270.53,0,1082.12
ORD000402,CUST00083,PROD0015,01-04-2023,07-04-2023,Europe,First Class,3,208.86,0,626.58
ORD002776,CUST00483,PROD0044,25-07-2022,01-08-2022,North America,Standard Class,8,112.46,0.2,719.74
ORD002877,CUST00355,PROD0115,22-06-2023,25-06-2023,North America,Second Class,7,264.42,0,1850.94
ORD001700,CUST00175,PROD0037,20-05-2023,21-05-2023,Asia Pacific,Standard Class,5,517.48,0.05,2458.03
ORD001423,CUST00471,PROD0023,12-01-2023,14-01-2023,Asia Pacific,Second Class,3,454.27,0.2,1090.25
ORD000045,CUST00207,PROD0077,27-11-2024,28-11-2024,Latin America,Standard Class,1,19.56,0.15,16.63
ORD001894,CUST00031,PROD0006,21-10-2024,27-10-2024,North America,Standard Class,8,111.99,0.15,761.53
ORD001414,CUST00945,PROD0072,29-11-2023,06-12-2023,Asia Pacific,Second Class,9,380.44,0.15,2910.37
ORD001948,CUST00165,PROD0075,02-07-2024,03-07-2024,Latin America,Standard Class,7,112.08,0,784.56
ORD000909,CUST00924,PROD0012,22-04-2022,23-04-2022,Latin America,Same Day,5,250.39,0.1,1126.75
ORD002758,CUST00371,PROD0073,10-01-2023,12-01-2023,Europe,Second Class,7,171.97,0,1203.79
ORD000611,CUST00498,PROD0068,14-04-2022,17-04-2022,North America,Standard Class,8,147.64,0.1,1063.01
ORD000110,CUST00810,PROD0048,19-01-2024,24-01-2024,Europe,Standard Class,6,164.65,0,987.9
ORD001057,CUST00490,PROD0002,31-05-2022,06-06-2022,North America,First Class,4,368.56,0.15,1253.1
ORD000844,CUST00390,PROD0064,01-12-2024,06-12-2024,Europe,Standard Class,6,562.27,0.15,2867.58
ORD001487,CUST00364,PROD0011,14-08-2022,19-08-2022,Latin America,Standard Class,3,168.15,0,504.45
ORD002506,CUST00291,PROD0088,02-03-2023,07-03-2023,Latin America,Second Class,6,409.08,0.15,2086.31
ORD001872,CUST00034,PROD0064,21-08-2023,23-08-2023,Latin America,Second Class,4,562.27,0.05,2136.63
ORD002558,CUST00536,PROD0089,13-04-2022,19-04-2022,Asia Pacific,Standard Class,6,143.69,0,862.14
ORD002237,CUST00327,PROD0010,04-07-2024,08-07-2024,North America,Standard Class,10,101.95,0.15,866.57
ORD002470,CUST00866,PROD0043,02-11-2024,04-11-2024,North America,Standard Class,10,470.55,0,4705.5
ORD001565,CUST00660,PROD0069,06-03-2022,12-03-2022,Asia Pacific,Standard Class,1,519.47,0,519.47
ORD000032,CUST00477,PROD0051,18-02-2023,24-02-2023,Europe,Second Class,8,222.91,0.2,1426.62
ORD000106,CUST00406,PROD0066,01-05-2024,04-05-2024,Europe,Standard Class,4,339.91,0.2,1087.71
ORD000364,CUST00944,PROD0109,24-11-2023,27-11-2023,Asia Pacific,First Class,3,15.42,0,46.26
ORD000208,CUST00228,PROD0037,23-07-2024,28-07-2024,Asia Pacific,Standard Class,5,517.48,0.1,2328.66
ORD001622,CUST00634,PROD0056,29-06-2024,04-07-2024,North America,Standard Class,7,35.09,0,245.63
ORD002199,CUST00502,PROD0096,12-07-2024,19-07-2024,Europe,Standard Class,2,343.31,0.05,652.29
ORD000954,CUST00639,PROD0111,23-05-2023,24-05-2023,Asia Pacific,Standard Class,10,87.33,0,873.3
ORD002285,CUST00815,PROD0094,13-11-2023,14-11-2023,Asia Pacific,Standard Class,6,585.09,0.1,3159.49
ORD001558,CUST00926,PROD0065,21-04-2022,25-04-2022,Europe,Standard Class,9,47.55,0,427.95
ORD001970,CUST00958,PROD0023,18-02-2023,19-02-2023,Latin America,Standard Class,4,454.27,0,1817.08
ORD000361,CUST00642,PROD0098,14-12-2022,18-12-2022,Latin America,Standard Class,5,365.96,0,1829.8
ORD000200,CUST00470,PROD0112,20-02-2023,22-02-2023,Latin America,Standard Class,10,229.22,0,2292.2
ORD002088,CUST00217,PROD0014,24-10-2024,28-10-2024,Europe,Standard Class,10,6.03,0.05,57.29
ORD001243,CUST00868,PROD0089,10-01-2022,12-01-2022,Asia Pacific,Second Class,3,143.69,0.2,344.86
ORD001918,CUST00048,PROD0014,17-10-2023,21-10-2023,Latin America,First Class,9,6.03,0,54.27
ORD002564,CUST00878,PROD0079,29-02-2024,03-03-2024,Asia Pacific,Second Class,1,301.9,0,301.9
ORD002657,CUST00264,PROD0010,20-06-2023,27-06-2023,Latin America,Standard Class,5,101.95,0,509.75
ORD001482,CUST00886,PROD0023,07-01-2022,14-01-2022,Europe,Same Day,10,454.27,0,4542.7
ORD002713,CUST00330,PROD0038,18-11-2023,24-11-2023,Asia Pacific,Standard Class,8,197,0.05,1497.2
ORD000695,CUST00218,PROD0086,12-08-2023,16-08-2023,Latin America,Second Class,2,118.96,0.05,226.02
ORD000253,CUST00194,PROD0099,13-08-2024,20-08-2024,Europe,Standard Class,2,330.98,0,661.96
ORD000937,CUST00039,PROD0028,19-06-2024,23-06-2024,Asia Pacific,Second Class,4,21.47,0.1,77.29
ORD000377,CUST00820,PROD0021,03-04-2024,07-04-2024,Europe,Standard Class,8,563.08,0,4504.64
ORD000773,CUST00101,PROD0052,30-06-2022,07-07-2022,Asia Pacific,Second Class,6,524.08,0,3144.48
ORD001391,CUST00199,PROD0046,02-05-2024,08-05-2024,North America,Second Class,10,156.09,0.2,1248.72
ORD000597,CUST00778,PROD0107,29-03-2022,02-04-2022,Asia Pacific,Standard Class,9,565.5,0.2,4071.6
ORD002512,CUST00595,PROD0052,18-07-2022,23-07-2022,Latin America,Standard Class,1,524.08,0,524.08
ORD003104,CUST00532,PROD0064,20-07-2024,25-07-2024,North America,Standard Class,9,562.27,0.1,4554.39
ORD001075,CUST00430,PROD0042,01-03-2023,05-03-2023,North America,Standard Class,4,48.23,0,192.92
ORD000408,CUST00744,PROD0085,03-02-2022,05-02-2022,Asia Pacific,Standard Class,2,174.68,0,349.36
ORD000528,CUST00505,PROD0009,26-01-2024,31-01-2024,Asia Pacific,Standard Class,5,232.46,0.15,987.95
ORD001695,CUST00802,PROD0070,20-01-2023,21-01-2023,Latin America,Standard Class,8,289.02,0,2312.16
ORD002461,CUST00953,PROD0112,29-07-2022,04-08-2022,North America,Standard Class,,229.22,0,1375.32
ORD003115,CUST00396,PROD0064,05-11-2023,06-11-2023,Asia Pacific,Standard Class,6,562.27,0.1,3036.26
ORD001588,CUST00474,PROD0050,09-10-2024,11-10-2024,North America,Standard Class,9,224.78,0.2,1618.42
ORD002109,CUST00491,PROD0082,20-04-2023,,North America,Second Class,10,542.12,0,5421.2
ORD002073,CUST00601,PROD0051,04-07-2024,06-07-2024,North America,Standard Class,10,222.91,0,2229.1
ORD002106,CUST00254,PROD0073,12-12-2023,13-12-2023,North America,Standard Class,7,171.97,0.1,1083.41
ORD002424,CUST00503,PROD0018,15-04-2023,19-04-2023,North America,Standard Class,5,43.23,0,216.15
ORD001025,CUST00653,PROD0103,04-03-2024,09-03-2024,North America,Standard Class,1,350.94,0,350.94
ORD001192,CUST00879,PROD0048,07-09-2024,13-09-2024,North America,Standard Class,9,164.65,0,1481.85
ORD002133,CUST00206,PROD0015,03-11-2022,07-11-2022,North America,Standard Class,7,208.86,0,1462.02
ORD001387,CUST00440,PROD0057,31-03-2023,04-04-2023,Europe,Standard Class,10,224.76,0,2247.6
ORD002756,CUST00345,PROD0052,05-11-2024,11-11-2024,North America,Second Class,7,524.08,0.1,3301.7
ORD000107,CUST00231,PROD0014,08-03-2023,09-03-2023,Asia Pacific,Second Class,9,6.03,0.15,46.13
ORD000894,CUST00919,PROD0028,24-05-2024,26-05-2024,Asia Pacific,Standard Class,5,21.47,0.15,91.25
ORD001973,CUST00743,PROD0091,17-04-2023,21-04-2023,Latin America,First Class,1,595.15,0,595.15
ORD001019,CUST00431,PROD0063,10-04-2022,17-04-2022,Europe,Standard Class,9,219.88,0.1,1781.03
ORD000342,CUST00927,PROD0071,07-05-2023,11-05-2023,Asia Pacific,First Class,2,567.98,0.1,1022.36
ORD000561,CUST00804,PROD0032,29-09-2023,02-10-2023,Asia Pacific,Standard Class,5,48.7,0.05,231.32
ORD001629,CUST00672,PROD0062,20-05-2022,26-05-2022,Latin America,Second Class,9,41.13,0.2,296.14
ORD002641,CUST00282,PROD0082,25-11-2023,29-11-2023,Asia Pacific,First Class,3,542.12,0.15,1382.41
ORD001451,CUST00251,PROD0044,07-01-2023,10-01-2023,Europe,First Class,8,112.46,0.2,719.74
ORD002731,CUST00314,PROD0090,16-03-2024,22-03-2024,Latin America,Second Class,5,309.43,0,1547.15
ORD000850,CUST00777,PROD0100,21-07-2022,28-07-2022,North America,Second Class,6,160.34,0.05,913.94
ORD001404,CUST00716,PROD0045,14-09-2022,20-09-2022,North America,Standard Class,9,62.78,0,565.02
ORD003123,CUST00977,PROD0009,09-10-2023,16-10-2023,North America,Second Class,8,232.46,,1487.74
ORD002292,CUST00056,PROD0106,08-05-2023,11-05-2023,Europe,Second Class,6,516.83,0,3100.98
ORD002082,CUST00371,PROD0054,03-03-2024,07-03-2024,Latin America,Standard Class,5,532.54,0.2,2130.16
ORD002280,CUST00793,PROD0078,03-11-2024,10-11-2024,North America,Standard Class,4,324.59,0,1298.36
ORD002333,CUST00602,PROD0101,15-06-2024,21-06-2024,Latin America,Standard Class,8,576.35,0,4610.8
ORD000297,CUST00090,PROD0088,10-06-2022,14-06-2022,North America,First Class,1,409.08,0.15,347.72
ORD000222,CUST00931,PROD0052,03-06-2023,05-06-2023,North America,Second Class,8,524.08,0.1,3773.38
ORD002615,CUST00702,PROD0026,18-01-2022,19-01-2022,North America,Same Day,10,413.69,0,4136.9
ORD002411,CUST00813,PROD0084,25-02-2023,04-03-2023,Latin America,Second Class,10,435.65,0.05,4138.68
ORD001787,CUST00841,PROD0049,13-10-2024,20-10-2024,Asia Pacific,Standard Class,8,221.36,0.15,1505.25
ORD002662,CUST00680,PROD0002,30-03-2024,02-04-2024,Europe,Second Class,5,368.56,0.05,1750.66
ORD000589,CUST00100,PROD0012,11-05-2024,13-05-2024,North America,Standard Class,9,250.39,0,2253.51
ORD001123,CUST00533,PROD0100,26-10-2024,30-10-2024,Europe,First Class,6,160.34,0.2,769.63
ORD002594,CUST00549,PROD0015,28-03-2024,01-04-2024,Latin America,Standard Class,5,208.86,0,1044.3
ORD000435,CUST00597,PROD0022,03-08-2022,,Latin America,Standard Class,7,390.44,0,2733.08
ORD002291,CUST00895,PROD0080,29-04-2023,01-05-2023,Asia Pacific,First Class,3,91.3,0.15,232.81
ORD000977,CUST00742,PROD0070,25-05-2024,30-05-2024,Asia Pacific,Second Class,6,289.02,0,1734.12
ORD001941,CUST00603,PROD0036,24-10-2024,31-10-2024,Europe,Second Class,5,239.9,0.2,959.6
ORD000415,CUST00035,PROD0073,16-05-2024,21-05-2024,Europe,First Class,9,171.97,0.2,1238.18
ORD002706,CUST00053,PROD0077,23-11-2022,29-11-2022,Latin America,Standard Class,10,19.56,0.05,185.82
ORD000383,CUST00425,PROD0081,17-08-2024,18-08-2024,Latin America,Standard Class,1,29.84,0,29.84
ORD001883,CUST00160,PROD0110,05-11-2023,12-11-2023,Asia Pacific,Standard Class,2,453.31,0,906.62
ORD001334,CUST00425,PROD0002,22-09-2022,25-09-2022,Latin America,Standard Class,4,368.56,0,1474.24
ORD002857,CUST00247,PROD0099,05-09-2022,06-09-2022,North America,Standard Class,5,330.98,0,1654.9
ORD000349,CUST00381,PROD0085,31-05-2024,01-06-2024,North America,First Class,9,174.68,0.1,1414.91
ORD000006,CUST00810,PROD0051,28-01-2024,29-01-2024,Asia Pacific,First Class,4,222.91,0.15,757.89
ORD000337,CUST00300,PROD0023,16-08-2022,21-08-2022,Europe,Standard Class,6,454.27,0.05,2589.34
ORD001641,CUST00756,PROD0080,10-01-2023,13-01-2023,Latin America,Same Day,4,91.3,0,365.2
ORD003150,CUST00872,PROD0108,24-08-2022,25-08-2022,Europe,Second Class,4,264.17,0.1,951.01
ORD000219,CUST00758,PROD0111,29-07-2022,03-08-2022,Europe,Standard Class,9,87.33,0.2,628.78
ORD002659,CUST00728,PROD0092,29-08-2023,04-09-2023,Latin America,Second Class,2,119.48,0,238.96
ORD000178,CUST00046,PROD0071,14-09-2022,20-09-2022,Europe,Standard Class,2,567.98,0.15,965.57
ORD001842,CUST00843,PROD0059,22-12-2022,26-12-2022,Europe,Standard Class,4,278.67,0.05,1058.95
ORD001278,CUST00470,PROD0013,22-10-2024,24-10-2024,North America,Standard Class,7,142.31,0,996.17
ORD000012,CUST00631,PROD0011,25-06-2023,27-06-2023,Asia Pacific,Standard Class,10,168.15,0,1681.5
ORD003023,CUST00525,PROD0023,12-07-2024,18-07-2024,Europe,Second Class,6,454.27,0,2725.62
ORD003062,CUST00059,PROD0059,10-09-2023,12-09-2023,Europe,Standard Class,9,278.67,0,2508.03
ORD001808,CUST00461,PROD0039,10-01-2023,17-01-2023,Latin America,Standard Class,5,498.11,0.2,1992.44
ORD000098,CUST00217,PROD0061,06-10-2024,09-10-2024,Asia Pacific,Standard Class,8,546.36,0.1,3933.79
ORD000067,CUST00195,PROD0079,24-10-2023,31-10-2023,Latin America,Standard Class,5,301.9,0,1509.5
ORD002044,CUST00248,PROD0048,14-06-2024,18-06-2024,North America,First Class,5,164.65,0,823.25
ORD001118,CUST00440,PROD0070,06-03-2023,13-03-2023,Latin America,Same Day,2,289.02,0.1,520.24
ORD002803,CUST00400,PROD0002,24-02-2022,26-02-2022,Europe,Standard Class,8,368.56,0.1,2653.63
ORD003170,CUST00121,PROD0071,08-10-2024,12-10-2024,Latin America,Second Class,8,567.98,0.2,3635.07
ORD000603,CUST00615,PROD0113,28-11-2023,04-12-2023,Europe,First Class,6,270.53,0.05,1542.02
ORD002870,CUST00135,PROD0014,16-12-2022,22-12-2022,Asia Pacific,Second Class,8,6.03,0.05,45.83
ORD003176,CUST00882,PROD0098,28-03-2023,29-03-2023,Europe,Standard Class,9,365.96,0,3293.64
ORD000621,CUST00836,PROD0030,12-12-2024,16-12-2024,North America,Standard Class,8,360.73,0.2,2308.67
ORD002451,CUST00682,PROD0042,19-02-2023,24-02-2023,North America,Same Day,9,48.23,0,434.07
ORD003113,CUST00646,PROD0047,09-01-2023,12-01-2023,Europe,Standard Class,5,41.92,0,209.6
ORD000815,CUST00506,PROD0042,28-12-2024,02-01-2025,Latin America,Same Day,10,48.23,0.2,385.84
ORD001835,CUST00777,PROD0022,05-05-2022,09-05-2022,Asia Pacific,Second Class,8,390.44,0.1,2811.17
ORD001577,CUST00482,PROD0090,02-07-2023,03-07-2023,Latin America,Second Class,5,309.43,0.2,1237.72
ORD001343,CUST00959,PROD0073,25-10-2022,31-10-2022,Europe,Standard Class,4,171.97,0,687.88
ORD001816,CUST00443,PROD0015,21-02-2023,22-02-2023,Europe,Standard Class,3,208.86,0,626.58
ORD001229,CUST00968,PROD0042,05-12-2022,09-12-2022,Europe,Standard Class,2,48.23,0.2,77.17
ORD001711,CUST00422,PROD0086,23-09-2023,24-09-2023,Latin America,Second Class,5,118.96,0,594.8
ORD000516,CUST00999,PROD0091,21-08-2024,24-08-2024,Latin America,First Class,4,595.15,0,2380.6
ORD002466,CUST00537,PROD0101,19-06-2023,25-06-2023,Latin America,Standard Class,7,576.35,0,4034.45
ORD001363,CUST00320,PROD0074,20-04-2024,23-04-2024,Europe,First Class,10,76.23,0,762.3
ORD003190,CUST00608,PROD0030,30-04-2024,01-05-2024,North America,Same Day,1,360.73,0.05,342.69
ORD002520,CUST00206,PROD0071,19-08-2023,25-08-2023,Latin America,Standard Class,8,567.98,0,4543.84
ORD000284,CUST00619,PROD0033,20-11-2024,24-11-2024,Asia Pacific,Second Class,8,336.59,0,2692.72
ORD003159,CUST00261,PROD0006,22-12-2022,26-12-2022,Europe,Second Class,10,111.99,0.15,951.91
ORD001759,CUST00170,PROD0026,25-10-2022,27-10-2022,Asia Pacific,Standard Class,10,413.69,0,4136.9
ORD000091,CUST00683,PROD0012,17-06-2022,24-06-2022,North America,Standard Class,10,250.39,0.15,2128.31
ORD001923,CUST00117,PROD0026,26-08-2024,28-08-2024,Asia Pacific,Second Class,3,413.69,0,1241.07
ORD000279,CUST00727,PROD0074,02-03-2022,07-03-2022,,,6,76.23,0.05,434.51
ORD001606,CUST00789,PROD0089,09-11-2024,13-11-2024,Latin America,Second Class,10,143.69,0,1436.9
ORD001991,CUST00823,PROD0052,19-04-2023,26-04-2023,Asia Pacific,Standard Class,9,524.08,0.05,4480.88
ORD001246,CUST00180,PROD0022,15-03-2022,17-03-2022,Asia Pacific,Standard Class,8,390.44,0,3123.52
ORD002644,CUST00319,PROD0002,27-01-2022,31-01-2022,Latin America,Second Class,10,368.56,,3317.04
ORD002301,CUST00198,PROD0078,11-04-2022,13-04-2022,Latin America,Standard Class,2,324.59,0,649.18
ORD000033,CUST00172,PROD0103,23-05-2023,24-05-2023,Asia Pacific,Second Class,3,350.94,0.1,947.54
ORD002373,CUST00984,PROD0007,24-09-2022,27-09-2022,North America,First Class,9,157,0.2,1130.4
ORD000225,CUST00052,PROD0035,10-12-2023,14-12-2023,Europe,Standard Class,10,540.44,0.15,4593.74
ORD001658,CUST00256,PROD0099,04-12-2022,08-12-2022,Latin America,Standard Class,2,330.98,0.2,529.57
ORD002366,CUST00516,PROD0062,14-06-2023,21-06-2023,Europe,Standard Class,5,41.13,0,205.65
ORD001382,CUST00841,PROD0032,29-10-2022,03-11-2022,Europe,Same Day,7,48.7,0,340.9
ORD002409,CUST00496,PROD0028,18-01-2023,24-01-2023,North America,Same Day,4,21.47,0.15,73
ORD001732,CUST00216,PROD0034,12-07-2024,13-07-2024,,Standard Class,4,552.82,0.15,1879.59
ORD002453,CUST00470,PROD0032,28-01-2022,30-01-2022,Asia Pacific,Same Day,3,48.7,0,146.1
